,Country,Region,Year,Infant Deaths,Under_Five Deaths,Adult Mortality,Alcohol Consumption,Hepatitis B,Measles,BMI,Polio,Diphtheria,Incidents of HIV,GDP(per capita),Population,Thinness (ten to nineteen years),Thinness (five to nine years),Schooling,Life Expectancy,Economy Status,Infant Deaths_lag1,Under_Five Deaths_lag1,Adult Mortality_lag1,Alcohol Consumption_lag1,Hepatitis B_lag1,Measles_lag1,BMI_lag1,Polio_lag1,Diphtheria_lag1,Incidents of HIV_lag1,GDP(per capita)_lag1,Population_lag1,Thinness (ten to nineteen years)_lag1,Thinness (five to nine years)_lag1,Schooling_lag1,Life Expectancy_lag1,Infant Deaths_lag2,Under_Five Deaths_lag2,Adult Mortality_lag2,Alcohol Consumption_lag2,Hepatitis B_lag2,Measles_lag2,BMI_lag2,Polio_lag2,Diphtheria_lag2,Incidents of HIV_lag2,GDP(per capita)_lag2,Population_lag2,Thinness (ten to nineteen years)_lag2,Thinness (five to nine years)_lag2,Schooling_lag2,Life Expectancy_lag2
66,Antigua and Barbuda,Central America and Caribbean,2002,11.9,14.6,152.267,6.67,99,56,25.3,93,98,0.1,13171,0.08,3.6,3.5,9.0,74.4,Developing,12.3,15.1,154.2495,6.85,96.0,60.0,25.2,99.0,97.0,0.1,13220.0,0.08,3.6,3.5,8.9,74.2,12.6,15.5,156.232,6.86,98.0,58.0,25.1,96.0,95.0,0.1,14070.0,0.08,3.7,3.6,7.0,73.9
67,Antigua and Barbuda,Central America and Caribbean,2003,11.5,14.1,150.412,6.91,99,59,25.4,99,99,0.1,13793,0.08,3.5,3.5,9.0,74.6,Developing,11.9,14.6,152.267,6.67,99.0,56.0,25.3,93.0,98.0,0.1,13171.0,0.08,3.6,3.5,9.0,74.4,12.3,15.1,154.2495,6.85,96.0,60.0,25.2,99.0,97.0,0.1,13220.0,0.08,3.6,3.5,8.9,74.2
68,Antigua and Barbuda,Central America and Caribbean,2004,11.0,13.5,148.5575,6.72,97,64,25.5,97,97,0.1,14400,0.08,3.5,3.4,9.1,74.8,Developing,11.5,14.1,150.412,6.91,99.0,59.0,25.4,99.0,99.0,0.1,13793.0,0.08,3.5,3.5,9.0,74.6,11.9,14.6,152.267,6.67,99.0,56.0,25.3,93.0,98.0,0.1,13171.0,0.08,3.6,3.5,9.0,74.4
69,Antigua and Barbuda,Central America and Caribbean,2005,10.6,12.9,146.703,7.44,99,46,25.6,98,99,0.1,15122,0.08,3.5,3.4,9.1,75.0,Developing,11.0,13.5,148.5575,6.72,97.0,64.0,25.5,97.0,97.0,0.1,14400.0,0.08,3.5,3.4,9.1,74.8,11.5,14.1,150.412,6.91,99.0,59.0,25.4,99.0,99.0,0.1,13793.0,0.08,3.5,3.5,9.0,74.6
70,Antigua and Barbuda,Central America and Caribbean,2006,10.1,12.3,144.8485,7.7,99,68,25.7,99,99,0.1,16786,0.08,3.4,3.4,9.2,75.2,Developing,10.6,12.9,146.703,7.44,99.0,46.0,25.6,98.0,99.0,0.1,15122.0,0.08,3.5,3.4,9.1,75.0,11.0,13.5,148.5575,6.72,97.0,64.0,25.5,97.0,97.0,0.1,14400.0,0.08,3.5,3.4,9.1,74.8
71,Antigua and Barbuda,Central America and Caribbean,2007,9.6,11.7,142.994,8.11,97,78,25.8,98,99,0.1,18062,0.08,3.4,3.3,9.2,75.4,Developing,10.1,12.3,144.8485,7.7,99.0,68.0,25.7,99.0,99.0,0.1,16786.0,0.08,3.4,3.4,9.2,75.2,10.6,12.9,146.703,7.44,99.0,46.0,25.6,98.0,99.0,0.1,15122.0,0.08,3.5,3.4,9.1,75.0
72,Antigua and Barbuda,Central America and Caribbean,2008,9.2,11.1,141.2655,8.41,98,83,25.9,99,99,0.1,17771,0.09,3.4,3.3,9.3,75.5,Developing,9.6,11.7,142.994,8.11,97.0,78.0,25.8,98.0,99.0,0.1,18062.0,0.08,3.4,3.3,9.2,75.4,10.1,12.3,144.8485,7.7,99.0,68.0,25.7,99.0,99.0,0.1,16786.0,0.08,3.4,3.4,9.2,75.2
73,Antigua and Barbuda,Central America and Caribbean,2009,8.7,10.6,139.537,7.64,98,94,26.0,98,99,0.1,15402,0.09,3.4,3.3,9.3,75.7,Developing,9.2,11.1,141.2655,8.41,98.0,83.0,25.9,99.0,99.0,0.1,17771.0,0.09,3.4,3.3,9.3,75.5,9.6,11.7,142.994,8.11,97.0,78.0,25.8,98.0,99.0,0.1,18062.0,0.08,3.4,3.3,9.2,75.4
74,Antigua and Barbuda,Central America and Caribbean,2010,8.3,10.0,137.808,7.16,98,92,26.1,99,98,0.1,13987,0.09,3.3,3.3,9.2,75.8,Developing,8.7,10.6,139.537,7.64,98.0,94.0,26.0,98.0,99.0,0.1,15402.0,0.09,3.4,3.3,9.3,75.7,9.2,11.1,141.2655,8.41,98.0,83.0,25.9,99.0,99.0,0.1,17771.0,0.09,3.4,3.3,9.3,75.5
75,Antigua and Barbuda,Central America and Caribbean,2011,7.9,9.5,136.0795,7.24,99,89,26.2,99,99,0.1,13525,0.09,3.3,3.3,9.2,76.0,Developing,8.3,10.0,137.808,7.16,98.0,92.0,26.1,99.0,98.0,0.1,13987.0,0.09,3.3,3.3,9.2,75.8,8.7,10.6,139.537,7.64,98.0,94.0,26.0,98.0,99.0,0.1,15402.0,0.09,3.4,3.3,9.3,75.7
76,Antigua and Barbuda,Central America and Caribbean,2012,7.5,9.0,134.3515,8.22,98,90,26.3,97,98,0.2,13803,0.09,3.3,3.3,9.2,76.1,Developing,7.9,9.5,136.0795,7.24,99.0,89.0,26.2,99.0,99.0,0.1,13525.0,0.09,3.3,3.3,9.2,76.0,8.3,10.0,137.808,7.16,98.0,92.0,26.1,99.0,98.0,0.1,13987.0,0.09,3.3,3.3,9.2,75.8
77,Antigua and Barbuda,Central America and Caribbean,2013,7.1,8.5,132.9015,9.43,99,87,26.4,98,99,0.2,13554,0.09,3.3,3.3,9.2,76.2,Developing,7.5,9.0,134.3515,8.22,98.0,90.0,26.3,97.0,98.0,0.2,13803.0,0.09,3.3,3.3,9.2,76.1,7.9,9.5,136.0795,7.24,99.0,89.0,26.2,99.0,99.0,0.1,13525.0,0.09,3.3,3.3,9.2,76.0
78,Antigua and Barbuda,Central America and Caribbean,2014,6.8,8.1,131.452,9.66,99,99,26.5,96,99,0.2,13909,0.09,3.3,3.3,9.2,76.3,Developing,7.1,8.5,132.9015,9.43,99.0,87.0,26.4,98.0,99.0,0.2,13554.0,0.09,3.3,3.3,9.2,76.2,7.5,9.0,134.3515,8.22,98.0,90.0,26.3,97.0,98.0,0.2,13803.0,0.09,3.3,3.3,9.2,76.1
79,Antigua and Barbuda,Central America and Caribbean,2015,6.5,7.8,130.0025,9.06,99,84,26.6,86,99,0.2,14285,0.09,3.3,3.3,9.2,76.5,Developing,6.8,8.1,131.452,9.66,99.0,99.0,26.5,96.0,99.0,0.2,13909.0,0.09,3.3,3.3,9.2,76.3,7.1,8.5,132.9015,9.43,99.0,87.0,26.4,98.0,99.0,0.2,13554.0,0.09,3.3,3.3,9.2,76.2
80,Argentina,South America,2000,17.5,19.6,139.3255,7.68,73,56,26.1,88,83,0.16,10731,36.87,1.2,1.1,9.1,73.6,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Argentina,South America,2001,16.9,18.9,137.696,7.76,73,56,26.2,85,83,0.16,10146,37.28,1.2,1.1,9.1,73.8,Developing,17.5,19.6,139.3255,7.68,73.0,56.0,26.1,88.0,83.0,0.16,10731.0,36.87,1.2,1.1,9.1,73.6,,,,,,,,,,,,,,,,
82,Argentina,South America,2002,16.4,18.3,136.066,7.81,66,83,26.3,94,93,0.15,8943,37.68,1.2,1.0,9.2,73.9,Developing,16.9,18.9,137.696,7.76,73.0,56.0,26.2,85.0,83.0,0.16,10146.0,37.28,1.2,1.1,9.1,73.8,17.5,19.6,139.3255,7.68,73.0,56.0,26.1,88.0,83.0,0.16,10731.0,36.87,1.2,1.1,9.1,73.6
83,Argentina,South America,2003,15.8,17.7,134.5355,7.62,73,80,26.4,95,96,0.15,9630,38.09,1.2,1.0,9.3,74.1,Developing,16.4,18.3,136.066,7.81,66.0,83.0,26.3,94.0,93.0,0.15,8943.0,37.68,1.2,1.0,9.2,73.9,16.9,18.9,137.696,7.76,73.0,56.0,26.2,85.0,83.0,0.16,10146.0,37.28,1.2,1.1,9.1,73.8
84,Argentina,South America,2004,15.3,17.1,133.0055,7.63,81,93,26.5,91,98,0.15,10389,38.49,1.1,1.0,9.2,74.3,Developing,15.8,17.7,134.5355,7.62,73.0,80.0,26.4,95.0,96.0,0.15,9630.0,38.09,1.2,1.0,9.3,74.1,16.4,18.3,136.066,7.81,66.0,83.0,26.3,94.0,93.0,0.15,8943.0,37.68,1.2,1.0,9.2,73.9
85,Argentina,South America,2005,14.8,16.5,131.475,7.6,88,88,26.6,95,98,0.15,11192,38.89,1.1,1.0,9.1,74.5,Developing,15.3,17.1,133.0055,7.63,81.0,93.0,26.5,91.0,98.0,0.15,10389.0,38.49,1.1,1.0,9.2,74.3,15.8,17.7,134.5355,7.62,73.0,80.0,26.4,95.0,96.0,0.15,9630.0,38.09,1.2,1.0,9.3,74.1
86,Argentina,South America,2006,14.4,16.1,129.945,7.8,84,91,26.7,92,91,0.15,11971,39.29,1.1,0.9,9.0,74.6,Developing,14.8,16.5,131.475,7.6,88.0,88.0,26.6,95.0,98.0,0.15,11192.0,38.89,1.1,1.0,9.1,74.5,15.3,17.1,133.0055,7.63,81.0,93.0,26.5,91.0,98.0,0.15,10389.0,38.49,1.1,1.0,9.2,74.3
87,Argentina,South America,2007,14.0,15.7,128.4145,8.16,85,84,26.8,92,91,0.15,12919,39.68,1.1,0.9,8.9,74.8,Developing,14.4,16.1,129.945,7.8,84.0,91.0,26.7,92.0,91.0,0.15,11971.0,39.29,1.1,0.9,9.0,74.6,14.8,16.5,131.475,7.6,88.0,88.0,26.6,95.0,98.0,0.15,11192.0,38.89,1.1,1.0,9.1,74.5
88,Argentina,South America,2008,13.7,15.3,126.9785,8.42,90,88,26.9,94,93,0.15,13311,40.08,1.0,0.9,8.9,75.0,Developing,14.0,15.7,128.4145,8.16,85.0,84.0,26.8,92.0,91.0,0.15,12919.0,39.68,1.1,0.9,8.9,74.8,14.4,16.1,129.945,7.8,84.0,91.0,26.7,92.0,91.0,0.15,11971.0,39.29,1.1,0.9,9.0,74.6
89,Argentina,South America,2009,13.3,14.9,125.542,8.34,94,96,27.0,97,94,0.14,12398,40.48,1.0,0.9,9.3,75.1,Developing,13.7,15.3,126.9785,8.42,90.0,88.0,26.9,94.0,93.0,0.15,13311.0,40.08,1.0,0.9,8.9,75.0,14.0,15.7,128.4145,8.16,85.0,84.0,26.8,92.0,91.0,0.15,12919.0,39.68,1.1,0.9,8.9,74.8
90,Argentina,South America,2010,12.9,14.5,124.1055,8.15,94,94,27.1,95,94,0.14,13551,40.79,1.0,0.9,9.8,75.3,Developing,13.3,14.9,125.542,8.34,94.0,96.0,27.0,97.0,94.0,0.14,12398.0,40.48,1.0,0.9,9.3,75.1,13.7,15.3,126.9785,8.42,90.0,88.0,26.9,94.0,93.0,0.15,13311.0,40.08,1.0,0.9,8.9,75.0
91,Argentina,South America,2011,12.4,13.9,122.669,7.69,91,91,27.2,93,91,0.14,14200,41.26,1.0,0.9,9.8,75.4,Developing,12.9,14.5,124.1055,8.15,94.0,94.0,27.1,95.0,94.0,0.14,13551.0,40.79,1.0,0.9,9.8,75.3,13.3,14.9,125.542,8.34,94.0,96.0,27.0,97.0,94.0,0.14,12398.0,40.48,1.0,0.9,9.3,75.1
92,Argentina,South America,2012,11.9,13.3,121.2325,8.0,91,89,27.3,90,91,0.14,13896,41.73,1.0,0.9,9.8,75.6,Developing,12.4,13.9,122.669,7.69,91.0,91.0,27.2,93.0,91.0,0.14,14200.0,41.26,1.0,0.9,9.8,75.4,12.9,14.5,124.1055,8.15,94.0,94.0,27.1,95.0,94.0,0.14,13551.0,40.79,1.0,0.9,9.8,75.3
93,Argentina,South America,2013,11.3,12.7,119.885,8.27,94,83,27.4,90,94,0.14,14072,42.2,1.0,0.9,9.8,75.8,Developing,11.9,13.3,121.2325,8.0,91.0,89.0,27.3,90.0,91.0,0.14,13896.0,41.73,1.0,0.9,9.8,75.6,12.4,13.9,122.669,7.69,91.0,91.0,27.2,93.0,91.0,0.14,14200.0,41.26,1.0,0.9,9.8,75.4
94,Argentina,South America,2014,10.8,12.1,118.5375,7.93,94,96,27.5,92,94,0.13,13568,42.67,1.0,0.9,9.8,75.9,Developing,11.3,12.7,119.885,8.27,94.0,83.0,27.4,90.0,94.0,0.14,14072.0,42.2,1.0,0.9,9.8,75.8,11.9,13.3,121.2325,8.0,91.0,89.0,27.3,90.0,91.0,0.14,13896.0,41.73,1.0,0.9,9.8,75.6
95,Argentina,South America,2015,10.2,11.5,117.1895,8.49,94,87,27.6,93,94,0.13,13789,43.13,1.0,0.9,9.8,76.1,Developing,10.8,12.1,118.5375,7.93,94.0,96.0,27.5,92.0,94.0,0.13,13568.0,42.67,1.0,0.9,9.8,75.9,11.3,12.7,119.885,8.27,94.0,83.0,27.4,90.0,94.0,0.14,14072.0,42.2,1.0,0.9,9.8,75.8
96,Armenia,Rest of Europe,2000,27.0,30.6,149.064,2.91,55,94,25.7,96,93,0.08,1290,3.07,2.1,2.2,10.8,71.4,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Armenia,Rest of Europe,2001,25.7,29.1,143.7555,2.87,69,96,25.7,97,94,0.08,1422,3.05,2.1,2.1,10.7,71.8,Developing,27.0,30.6,149.064,2.91,55.0,94.0,25.7,96.0,93.0,0.08,1290.0,3.07,2.1,2.2,10.8,71.4,,,,,,,,,,,,,,,,
98,Armenia,Rest of Europe,2002,24.5,27.7,138.447,2.87,91,95,25.7,96,94,0.08,1619,3.03,2.1,2.1,10.8,72.1,Developing,25.7,29.1,143.7555,2.87,69.0,96.0,25.7,97.0,94.0,0.08,1422.0,3.05,2.1,2.1,10.7,71.8,27.0,30.6,149.064,2.91,55.0,94.0,25.7,96.0,93.0,0.08,1290.0,3.07,2.1,2.2,10.8,71.4
99,Armenia,Rest of Europe,2003,23.3,26.3,139.9,3.0,93,93,25.8,96,94,0.08,1856,3.02,2.0,2.1,10.8,72.3,Developing,24.5,27.7,138.447,2.87,91.0,95.0,25.7,96.0,94.0,0.08,1619.0,3.03,2.1,2.1,10.8,72.1,25.7,29.1,143.7555,2.87,69.0,96.0,25.7,97.0,94.0,0.08,1422.0,3.05,2.1,2.1,10.7,71.8
100,Armenia,Rest of Europe,2004,22.2,25.0,141.353,3.73,91,94,25.8,93,91,0.08,2062,3.0,2.0,2.1,10.8,72.5,Developing,23.3,26.3,139.9,3.0,93.0,93.0,25.8,96.0,94.0,0.08,1856.0,3.02,2.0,2.1,10.8,72.3,24.5,27.7,138.447,2.87,91.0,95.0,25.7,96.0,94.0,0.08,1619.0,3.03,2.1,2.1,10.8,72.1
101,Armenia,Rest of Europe,2005,21.1,23.7,142.8055,4.17,91,92,25.8,92,90,0.08,2364,2.98,2.0,2.1,10.9,72.6,Developing,22.2,25.0,141.353,3.73,91.0,94.0,25.8,93.0,91.0,0.08,2062.0,3.0,2.0,2.1,10.8,72.5,23.3,26.3,139.9,3.0,93.0,93.0,25.8,96.0,94.0,0.08,1856.0,3.02,2.0,2.1,10.8,72.3
102,Armenia,Rest of Europe,2006,20.0,22.5,144.2585,3.99,78,85,25.9,87,87,0.08,2697,2.96,2.0,2.1,10.9,72.7,Developing,21.1,23.7,142.8055,4.17,91.0,92.0,25.8,92.0,90.0,0.08,2364.0,2.98,2.0,2.1,10.9,72.6,22.2,25.0,141.353,3.73,91.0,94.0,25.8,93.0,91.0,0.08,2062.0,3.0,2.0,2.1,10.8,72.5
103,Armenia,Rest of Europe,2007,19.0,21.4,145.711,3.91,85,93,25.9,90,88,0.08,3093,2.93,2.0,2.1,11.0,72.8,Developing,20.0,22.5,144.2585,3.99,78.0,85.0,25.9,87.0,87.0,0.08,2697.0,2.96,2.0,2.1,10.9,72.7,21.1,23.7,142.8055,4.17,91.0,92.0,25.8,92.0,90.0,0.08,2364.0,2.98,2.0,2.1,10.9,72.6
104,Armenia,Rest of Europe,2008,18.1,20.3,142.5365,3.96,89,94,25.9,91,89,0.08,3335,2.91,2.0,2.1,11.0,72.9,Developing,19.0,21.4,145.711,3.91,85.0,93.0,25.9,90.0,88.0,0.08,3093.0,2.93,2.0,2.1,11.0,72.8,20.0,22.5,144.2585,3.99,78.0,85.0,25.9,87.0,87.0,0.08,2697.0,2.96,2.0,2.1,10.9,72.7
105,Armenia,Rest of Europe,2009,17.2,19.2,139.3615,3.97,93,96,26.0,94,93,0.08,2884,2.89,2.0,2.1,11.1,73.1,Developing,18.1,20.3,142.5365,3.96,89.0,94.0,25.9,91.0,89.0,0.08,3335.0,2.91,2.0,2.1,11.0,72.9,19.0,21.4,145.711,3.91,85.0,93.0,25.9,90.0,88.0,0.08,3093.0,2.93,2.0,2.1,11.0,72.8
106,Armenia,Rest of Europe,2010,16.3,18.3,136.1865,4.23,94,97,26.0,96,94,0.08,2959,2.88,2.0,2.1,11.1,73.3,Developing,17.2,19.2,139.3615,3.97,93.0,96.0,26.0,94.0,93.0,0.08,2884.0,2.89,2.0,2.1,11.1,73.1,18.1,20.3,142.5365,3.96,89.0,94.0,25.9,91.0,89.0,0.08,3335.0,2.91,2.0,2.1,11.0,72.9
107,Armenia,Rest of Europe,2011,15.5,17.3,133.0115,4.07,95,98,26.1,96,95,0.08,3099,2.88,2.0,2.1,11.2,73.6,Developing,16.3,18.3,136.1865,4.23,94.0,97.0,26.0,96.0,94.0,0.08,2959.0,2.88,2.0,2.1,11.1,73.3,17.2,19.2,139.3615,3.97,93.0,96.0,26.0,94.0,93.0,0.08,2884.0,2.89,2.0,2.1,11.1,73.1
108,Armenia,Rest of Europe,2012,14.7,16.4,129.837,3.89,95,97,26.1,96,95,0.08,3313,2.88,2.0,2.1,11.3,73.8,Developing,15.5,17.3,133.0115,4.07,95.0,98.0,26.1,96.0,95.0,0.08,3099.0,2.88,2.0,2.1,11.2,73.6,16.3,18.3,136.1865,4.23,94.0,97.0,26.0,96.0,94.0,0.08,2959.0,2.88,2.0,2.1,11.1,73.3
109,Armenia,Rest of Europe,2013,14.0,15.6,128.387,3.92,95,97,26.2,96,95,0.08,3407,2.9,2.1,2.1,11.4,74.1,Developing,14.7,16.4,129.837,3.89,95.0,97.0,26.1,96.0,95.0,0.08,3313.0,2.88,2.0,2.1,11.3,73.8,15.5,17.3,133.0115,4.07,95.0,98.0,26.1,96.0,95.0,0.08,3099.0,2.88,2.0,2.1,11.2,73.6
110,Armenia,Rest of Europe,2014,13.3,14.8,126.937,4.22,93,97,26.2,95,93,0.08,3511,2.91,2.1,2.1,11.5,74.3,Developing,14.0,15.6,128.387,3.92,95.0,97.0,26.2,96.0,95.0,0.08,3407.0,2.9,2.1,2.1,11.4,74.1,14.7,16.4,129.837,3.89,95.0,97.0,26.1,96.0,95.0,0.08,3313.0,2.88,2.0,2.1,11.3,73.8
111,Armenia,Rest of Europe,2015,12.6,14.1,125.4875,4.04,94,97,26.3,96,94,0.09,3607,2.93,2.1,2.2,11.6,74.5,Developing,13.3,14.8,126.937,4.22,93.0,97.0,26.2,95.0,93.0,0.08,3511.0,2.91,2.1,2.1,11.5,74.3,14.0,15.6,128.387,3.92,95.0,97.0,26.2,96.0,95.0,0.08,3407.0,2.9,2.1,2.1,11.4,74.1
112,Australia,Oceania,2000,5.1,6.2,77.0385,10.17,95,85,26.2,90,90,0.04,45559,19.15,0.7,0.7,11.9,79.2,Developed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Australia,Oceania,2001,5.0,6.1,73.7145,9.53,94,85,26.3,91,92,0.04,45865,19.41,0.7,0.7,11.9,79.6,Developed,5.1,6.2,77.0385,10.17,95.0,85.0,26.2,90.0,90.0,0.04,45559.0,19.15,0.7,0.7,11.9,79.2,,,,,,,,,,,,,,,,
114,Australia,Oceania,2002,5.0,6.0,71.935,9.84,95,85,26.4,92,92,0.04,47127,19.65,0.7,0.7,11.8,79.9,Developed,5.0,6.1,73.7145,9.53,94.0,85.0,26.3,91.0,92.0,0.04,45865.0,19.41,0.7,0.7,11.9,79.6,5.1,6.2,77.0385,10.17,95.0,85.0,26.2,90.0,90.0,0.04,45559.0,19.15,0.7,0.7,11.9,79.2
115,Australia,Oceania,2003,4.9,5.9,69.879,9.97,95,86,26.5,92,93,0.05,47997,19.9,0.7,0.7,11.8,80.2,Developed,5.0,6.0,71.935,9.84,95.0,85.0,26.4,92.0,92.0,0.04,47127.0,19.65,0.7,0.7,11.8,79.9,5.0,6.1,73.7145,9.53,94.0,85.0,26.3,91.0,92.0,0.04,45865.0,19.41,0.7,0.7,11.9,79.6
116,Australia,Oceania,2004,4.8,5.8,67.92,9.84,95,85,26.6,92,92,0.05,49439,20.13,0.7,0.6,11.8,80.5,Developed,4.9,5.9,69.879,9.97,95.0,86.0,26.5,92.0,93.0,0.05,47997.0,19.9,0.7,0.7,11.8,80.2,5.0,6.0,71.935,9.84,95.0,85.0,26.4,92.0,92.0,0.04,47127.0,19.65,0.7,0.7,11.8,79.9
117,Australia,Oceania,2005,4.8,5.7,66.521,10.3,95,85,26.7,92,92,0.05,50333,20.39,0.7,0.6,11.7,80.8,Developed,4.8,5.8,67.92,9.84,95.0,85.0,26.6,92.0,92.0,0.05,49439.0,20.13,0.7,0.6,11.8,80.5,4.9,5.9,69.879,9.97,95.0,86.0,26.5,92.0,93.0,0.05,47997.0,19.9,0.7,0.7,11.8,80.2
118,Australia,Oceania,2006,4.7,5.6,65.59,10.31,95,87,26.7,92,92,0.05,50948,20.7,0.7,0.6,11.9,81.0,Developed,4.8,5.7,66.521,10.3,95.0,85.0,26.7,92.0,92.0,0.05,50333.0,20.39,0.7,0.6,11.7,80.8,4.8,5.8,67.92,9.84,95.0,85.0,26.6,92.0,92.0,0.05,49439.0,20.13,0.7,0.6,11.8,80.5
119,Australia,Oceania,2007,4.5,5.4,66.424,10.56,94,89,26.8,92,92,0.05,52539,20.83,0.7,0.6,12.0,81.3,Developed,4.7,5.6,65.59,10.31,95.0,87.0,26.7,92.0,92.0,0.05,50948.0,20.7,0.7,0.6,11.9,81.0,4.8,5.7,66.521,10.3,95.0,85.0,26.7,92.0,92.0,0.05,50333.0,20.39,0.7,0.6,11.7,80.8
120,Australia,Oceania,2008,4.4,5.2,64.318,10.76,94,80,26.8,92,92,0.05,53339,21.25,0.7,0.6,12.3,81.4,Developed,4.5,5.4,66.424,10.56,94.0,89.0,26.8,92.0,92.0,0.05,52539.0,20.83,0.7,0.6,12.0,81.3,4.7,5.6,65.59,10.31,95.0,87.0,26.7,92.0,92.0,0.05,50948.0,20.7,0.7,0.6,11.9,81.0
121,Australia,Oceania,2009,4.2,5.0,64.839,10.62,94,82,26.9,92,92,0.05,53226,21.69,0.7,0.6,12.3,81.5,Developed,4.4,5.2,64.318,10.76,94.0,80.0,26.8,92.0,92.0,0.05,53339.0,21.25,0.7,0.6,12.3,81.4,4.5,5.4,66.424,10.56,94.0,89.0,26.8,92.0,92.0,0.05,52539.0,20.83,0.7,0.6,12.0,81.3
122,Australia,Oceania,2010,4.0,4.8,62.169,10.52,92,88,26.9,92,92,0.05,53543,22.03,0.7,0.6,12.4,81.7,Developed,4.2,5.0,64.839,10.62,94.0,82.0,26.9,92.0,92.0,0.05,53226.0,21.69,0.7,0.6,12.3,81.5,4.4,5.2,64.318,10.76,94.0,80.0,26.8,92.0,92.0,0.05,53339.0,21.25,0.7,0.6,12.3,81.4
123,Australia,Oceania,2011,3.8,4.5,62.175,10.3,92,90,27.0,92,92,0.05,54108,22.34,0.6,0.6,12.5,81.9,Developed,4.0,4.8,62.169,10.52,92.0,88.0,26.9,92.0,92.0,0.05,53543.0,22.03,0.7,0.6,12.4,81.7,4.2,5.0,64.839,10.62,94.0,82.0,26.9,92.0,92.0,0.05,53226.0,21.69,0.7,0.6,12.3,81.5
124,Australia,Oceania,2012,3.6,4.3,60.0415,10.03,91,91,27.0,92,92,0.05,55255,22.73,0.6,0.6,12.6,82.0,Developed,3.8,4.5,62.175,10.3,92.0,90.0,27.0,92.0,92.0,0.05,54108.0,22.34,0.6,0.6,12.5,81.9,4.0,4.8,62.169,10.52,92.0,88.0,26.9,92.0,92.0,0.05,53543.0,22.03,0.7,0.6,12.4,81.7
125,Australia,Oceania,2013,3.5,4.1,60.215,10.0,91,92,27.0,91,91,0.05,55724,23.13,0.6,0.6,12.6,82.1,Developed,3.6,4.3,60.0415,10.03,91.0,91.0,27.0,92.0,92.0,0.05,55255.0,22.73,0.6,0.6,12.6,82.0,3.8,4.5,62.175,10.3,92.0,90.0,27.0,92.0,92.0,0.05,54108.0,22.34,0.6,0.6,12.5,81.9
126,Australia,Oceania,2014,3.4,4.0,60.8255,9.9,91,93,27.1,92,92,0.04,56306,23.48,0.6,0.6,12.7,82.3,Developed,3.5,4.1,60.215,10.0,91.0,92.0,27.0,91.0,91.0,0.05,55724.0,23.13,0.6,0.6,12.6,82.1,3.6,4.3,60.0415,10.03,91.0,91.0,27.0,92.0,92.0,0.05,55255.0,22.73,0.6,0.6,12.6,82.0
127,Australia,Oceania,2015,3.3,3.9,61.7325,9.68,93,93,27.1,93,93,0.04,56707,23.82,0.6,0.6,12.8,82.4,Developed,3.4,4.0,60.8255,9.9,91.0,93.0,27.1,92.0,92.0,0.04,56306.0,23.48,0.6,0.6,12.7,82.3,3.5,4.1,60.215,10.0,91.0,92.0,27.0,91.0,91.0,0.05,55724.0,23.13,0.6,0.6,12.6,82.1
128,Austria,European Union,2000,4.6,5.5,94.882,13.35,33,35,25.0,71,81,0.08,38843,8.01,1.7,1.9,9.0,78.1,Developed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Austria,European Union,2001,4.5,5.4,91.5155,12.35,44,34,25.0,83,84,0.08,39185,8.04,1.7,1.9,9.2,78.6,Developed,4.6,5.5,94.882,13.35,33.0,35.0,25.0,71.0,81.0,0.08,38843.0,8.01,1.7,1.9,9.0,78.1,,,,,,,,,,,,,,,,
130,Austria,European Union,2002,4.4,5.3,89.4275,12.09,81,39,25.1,82,83,0.08,39636,8.08,1.7,1.9,9.4,78.7,Developed,4.5,5.4,91.5155,12.35,44.0,34.0,25.0,83.0,84.0,0.08,39185.0,8.04,1.7,1.9,9.2,78.6,4.6,5.5,94.882,13.35,33.0,35.0,25.0,71.0,81.0,0.08,38843.0,8.01,1.7,1.9,9.0,78.1
131,Austria,European Union,2003,4.3,5.2,87.6535,12.31,83,46,25.1,84,84,0.08,39815,8.12,1.7,1.9,9.6,78.6,Developed,4.4,5.3,89.4275,12.09,81.0,39.0,25.1,82.0,83.0,0.08,39636.0,8.08,1.7,1.9,9.4,78.7,4.5,5.4,91.5155,12.35,44.0,34.0,25.0,83.0,84.0,0.08,39185.0,8.04,1.7,1.9,9.2,78.6
132,Austria,European Union,2004,4.2,5.1,84.8235,12.17,83,47,25.2,83,83,0.08,40651,8.17,1.7,1.9,9.8,79.2,Developed,4.3,5.2,87.6535,12.31,83.0,46.0,25.1,84.0,84.0,0.08,39815.0,8.12,1.7,1.9,9.6,78.6,4.4,5.3,89.4275,12.09,81.0,39.0,25.1,82.0,83.0,0.08,39636.0,8.08,1.7,1.9,9.4,78.7
